operationType,recordedAtNanos,latencyNanos,quorumCheckOnRead,leaseEnabled,deferCommitEnabled,inheritLeaseEnabled
read,1738554454850730605,1852561,False,False,False,False
read,1738554454852583340,1611869,False,False,False,False
read,1738554454854195536,671766,False,False,False,False
read,1738554454854867415,712734,False,False,False,False
read,1738554454855580270,645352,False,False,False,False
read,1738554454856225744,538293,False,False,False,False
read,1738554454856764141,481226,False,False,False,False
read,1738554454857245494,510308,False,False,False,False
read,1738554454857755913,921593,False,False,False,False
read,1738554454858677642,1114762,False,False,False,False
read,1738554454859792710,521287,False,False,False,False
read,1738554454860314116,512550,False,False,False,False
read,1738554454860826826,693092,False,False,False,False
read,1738554454861520031,775402,False,False,False,False
read,1738554454862295649,627059,False,False,False,False
read,1738554454862922822,578571,False,False,False,False
read,1738554454863501514,516297,False,False,False,False
read,1738554454864017923,533277,False,False,False,False
read,1738554454864551412,621583,False,False,False,False
read,1738554454865173119,2326664,False,False,False,False
read,1738554454867499923,746088,False,False,False,False
read,1738554454868246143,543244,False,False,False,False
read,1738554454868789705,522528,False,False,False,False
read,1738554454869312350,2450573,False,False,False,False
read,1738554454871763079,598397,False,False,False,False
read,1738554454872361600,542148,False,False,False,False
read,1738554454872904036,531736,False,False,False,False
read,1738554454873435897,467490,False,False,False,False
read,1738554454873903547,668908,False,False,False,False
read,1738554454874572586,1321185,False,False,False,False
read,1738554454875894044,909860,False,False,False,False
read,1738554454876804030,685912,False,False,False,False
read,1738554454877490156,635154,False,False,False,False
read,1738554454878125525,772303,False,False,False,False
read,1738554454878898071,520567,False,False,False,False
read,1738554454879418833,703146,False,False,False,False
read,1738554454880122293,473825,False,False,False,False
read,1738554454880596410,485130,False,False,False,False
read,1738554454881081752,892436,False,False,False,False
read,1738554454881974319,1651342,False,False,False,False
read,1738554454883625939,1240141,False,False,False,False
read,1738554454884866237,562868,False,False,False,False
read,1738554454885429223,473358,False,False,False,False
read,1738554454885902705,1161263,False,False,False,False
read,1738554454887064092,1371716,False,False,False,False
read,1738554454888436253,623471,False,False,False,False
read,1738554454889059897,695466,False,False,False,False
read,1738554454889755446,608976,False,False,False,False
read,1738554454890364511,654742,False,False,False,False
read,1738554454891019377,2256276,False,False,False,False
read,1738554454893275898,586570,False,False,False,False
read,1738554454893862639,591185,False,False,False,False
read,1738554454894453949,905512,False,False,False,False
read,1738554454895359591,952344,False,False,False,False
read,1738554454896312149,526937,False,False,False,False
read,1738554454896839686,498332,False,False,False,False
read,1738554454897338246,468864,False,False,False,False
read,1738554454897807240,369803,False,False,False,False
read,1738554454898177270,993799,False,False,False,False
read,1738554454899171194,1031623,False,False,False,False
read,1738554454900202930,1144734,False,False,False,False
read,1738554454901347791,494867,False,False,False,False
read,1738554454901842922,780327,False,False,False,False
read,1738554454902623479,4113720,False,False,False,False
read,1738554454906737485,432177,False,False,False,False
read,1738554454907169805,1060244,False,False,False,False
read,1738554454908230324,581642,False,False,False,False
read,1738554454908812222,553470,False,False,False,False
read,1738554454909365817,718622,False,False,False,False
read,1738554454910084587,751545,False,False,False,False
read,1738554454910836345,403922,False,False,False,False
read,1738554454911240400,475602,False,False,False,False
read,1738554454911716130,599243,False,False,False,False
read,1738554454912315596,467403,False,False,False,False
read,1738554454912783220,940682,False,False,False,False
read,1738554454913724086,953425,False,False,False,False
read,1738554454914677642,497916,False,False,False,False
read,1738554454915175688,519381,False,False,False,False
read,1738554454915695310,1120563,False,False,False,False
read,1738554454916816094,1076252,False,False,False,False
read,1738554454917892556,627469,False,False,False,False
read,1738554454918520183,436448,False,False,False,False
read,1738554454918956881,461188,False,False,False,False
read,1738554454919418235,903901,False,False,False,False
read,1738554454920322463,951490,False,False,False,False
read,1738554454921274073,756056,False,False,False,False
read,1738554454922030337,609479,False,False,False,False
read,1738554454922640072,1633563,False,False,False,False
read,1738554454924273846,896115,False,False,False,False
read,1738554454925170326,633294,False,False,False,False
read,1738554454925803902,603906,False,False,False,False
read,1738554454926407946,566233,False,False,False,False
read,1738554454926974321,543459,False,False,False,False
read,1738554454927517882,752931,False,False,False,False
read,1738554454928271042,1363551,False,False,False,False
read,1738554454929634739,961383,False,False,False,False
read,1738554454930596262,623755,False,False,False,False
read,1738554454931220268,729460,False,False,False,False
read,1738554454931949941,1249103,False,False,False,False
read,1738554454933199275,541663,False,False,False,False
read,1738554454933741066,826669,False,False,False,False
read,1738554454934568041,565007,False,False,False,False
read,1738554454935133157,3674207,False,False,False,False
read,1738554454938807600,692336,False,False,False,False
read,1738554454939500089,542005,False,False,False,False
read,1738554454940042227,739556,False,False,False,False
read,1738554454940782021,835546,False,False,False,False
read,1738554454941617748,697456,False,False,False,False
read,1738554454942315353,693489,False,False,False,False
read,1738554454943009029,492590,False,False,False,False
read,1738554454943501833,656222,False,False,False,False
read,1738554454944158174,385117,False,False,False,False
read,1738554454944543420,542738,False,False,False,False
read,1738554454945086381,1769874,False,False,False,False
read,1738554454946856551,948280,False,False,False,False
read,1738554454947805060,480919,False,False,False,False
read,1738554454948286174,623493,False,False,False,False
read,1738554454948909844,798588,False,False,False,False
read,1738554454949708750,1268693,False,False,False,False
read,1738554454950977622,521488,False,False,False,False
read,1738554454951499243,417860,False,False,False,False
read,1738554454951917322,480770,False,False,False,False
read,1738554454952398320,414112,False,False,False,False
read,1738554454952812559,3875469,False,False,False,False
read,1738554454956688181,2942628,False,False,False,False
read,1738554454959630968,627607,False,False,False,False
read,1738554454960258872,2424542,False,False,False,False
read,1738554454962683660,1873410,False,False,False,False
read,1738554454964557298,634992,False,False,False,False
read,1738554454965192421,508582,False,False,False,False
read,1738554454965701230,591142,False,False,False,False
read,1738554454966292539,498229,False,False,False,False
read,1738554454966791014,524560,False,False,False,False
read,1738554454967315938,899683,False,False,False,False
read,1738554454968215834,963677,False,False,False,False
read,1738554454969179980,612619,False,False,False,False
read,1738554454969792782,526799,False,False,False,False
read,1738554454970319708,849712,False,False,False,False
read,1738554454971169744,638657,False,False,False,False
read,1738554454971808535,717617,False,False,False,False
read,1738554454972526373,648063,False,False,False,False
read,1738554454973174571,587179,False,False,False,False
read,1738554454973762077,660559,False,False,False,False
read,1738554454974422821,3843685,False,False,False,False
read,1738554454978266705,1061732,False,False,False,False
read,1738554454979328745,953452,False,False,False,False
read,1738554454980282417,536364,False,False,False,False
read,1738554454980818902,591561,False,False,False,False
read,1738554454981410615,1199302,False,False,False,False
read,1738554454982610104,778123,False,False,False,False
read,1738554454983388463,1830927,False,False,False,False
read,1738554454985219596,1582659,False,False,False,False
read,1738554454986802472,1239410,False,False,False,False
